ELEMENT_GLOBAL_ID,ELCODE,ESLF_CD,INACTIVE_IND,STATUS,GLOBAL_NAME,OTHER_NAME,CLASSIF_RESP,STAKEHOLDERS,WEST_LEGEND_IND,EAST_LEGEND_IND,ESLF_CD,BPS_CD,EVT_CD,LAND_COVER,CULTIVATED,SPARSE_VEGETATION,UPLAND,WETLAND,SPATIAL_PATTERN,ESLF_Pixel_Ct_30m,ESLF_SqKm_Calc_30m
723214,CES411.272,3136,N,1,Southeast Florida Beach,,Southeast,Southeast,N,N,3136,,,Barren,N,Y,Y,N,Small patch,11754,10.57
723147,CES411.369,4143,N,1,Southeast Florida Coastal Strand and Maritime Hammock,,Southeast,Southeast,N,Y,4143,1337,2337,Forest and Woodland,N,N,Y,N,Linear,51972,46.77
821932,CES203.398,3206,N,1,Southeastern Coastal Plain Cliff,,Southeast,"East, Southeast",N,N,3206,,,Barren,N,Y,Y,N,Small patch,73,0.06
723228,CES203.258,9257,N,1,Southeastern Coastal Plain Interdunal Wetland,,Southeast,"East, Southeast",N,N,9257,,,Herbaceous Wetland,N,N,N,Y,Small patch,73448,66.1
722665,CES203.044,9167,N,1,Southeastern Coastal Plain Natural Lakeshore,,Southeast,"East, Southeast",N,N,9167,,,Woody Wetland,N,N,N,Y,Large patch,4842,4.35
928255,CES205.255,,N,1,Southeastern Great Plains Cliff,,Southeast,Southeast,N,N,,,,Barren,N,N,Y,N,Linear,,
806778,CES205.710,4160,N,1,Southeastern Great Plains Floodplain Forest,,Southeast,Southeast,N,Y,4160,,,Woody Wetland,N,N,N,Y,Linear,12319518,11087.56
806782,CES205.709,4159,N,1,Southeastern Great Plains Riparian Forest,,Southeast,Southeast,N,Y,4159,,,Woody Wetland,N,N,N,Y,Linear,2358164,2122.34
722974,CES205.685,7136,N,1,Southeastern Great Plains Tallgrass Prairie,,Midwest,"Midwest, Southeast",N,Y,7136,1423,2423,Herbaceous,N,N,Y,N,Large patch,33770184,30393.16
723180,CES202.319,4254,N,1,Southeastern Interior Longleaf Pine Woodland,,Southeast,Southeast,N,Y,4254,1351,2351,Forest and Woodland,N,N,Y,N,Large patch,326190,293.57
723191,CES202.300,9309,N,1,Southern and Central Appalachian Bog and Fen,,Southeast,"East, Southeast",N,N,9309,,,Woody Wetland,N,N,N,Y,Small patch,407,0.36
723143,CES202.373,4124,N,1,Southern and Central Appalachian Cove Forest,,Southeast,"East, Southeast",N,Y,4124,1318,2318,Forest and Woodland,N,N,Y,N,Large patch,25505210,22954.68
723162,CES202.348,5415,N,1,Southern and Central Appalachian Mafic Glade and Barrens,,Southeast,"East, Southeast",N,N,5415,,,Steppe/Savanna,N,N,Y,N,Small patch,,
723194,CES202.297,3126,N,1,Southern Appalachian Granitic Dome,,Southeast,Southeast,N,N,3126,,,Barren,N,Y,Y,N,Large patch,513,0.46
723195,CES202.294,7127,N,1,Southern Appalachian Grass and Shrub Bald,,Southeast,"East, Southeast",N,Y,7127,1414,2414,Herbaceous,N,N,Y,N,Small patch,76515,68.86
723171,CES202.332,4256,N,1,Southern Appalachian Low-Elevation Pine Forest,,Southeast,"East, Midwest, Southeast",N,Y,4256,1353,2353,Forest and Woodland,N,N,Y,N,Large patch,7695744,6926.16
723173,CES202.330,3186,N,1,Southern Appalachian Montane Cliff and Talus,,Southeast,"East, Southeast",N,N,3186,,,Barren,N,N,Y,N,Small patch,14919,13.42
723172,CES202.331,4255,N,1,Southern Appalachian Montane Pine Forest and Woodland,,Southeast,"East, Midwest, Southeast",N,Y,4255,1352,2352,Forest and Woodland,N,N,Y,N,Large patch,583637,525.27
722676,CES202.029,4115,N,1,Southern Appalachian Northern Hardwood Forest,,Southeast,"East, Southeast",N,Y,4115,1309,2309,Forest and Woodland,N,N,Y,N,Large patch,2781870,2503.68
722792,CES202.886,4121,N,1,Southern Appalachian Oak Forest,,Southeast,"East, Southeast",N,Y,4121,1315,2315,Forest and Woodland,N,N,Y,N,Large patch,24065286,21658.75
723176,CES202.327,3178,N,1,Southern Appalachian Rocky Summit,,Southeast,Southeast,N,N,3178,,,Barren,N,Y,Y,N,Large patch,6614,5.95
723181,CES202.317,9259,N,1,Southern Appalachian Seepage Wetland,,Southeast,"East, Southeast",N,N,9259,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
723200,CES202.288,3145,N,1,Southern Appalachian Spray Cliff,,Southeast,"East, Southeast",N,N,3145,,,Barren,N,Y,Y,N,Small patch,,
723224,CES203.262,9305,N,1,Southern Atlantic Coastal Plain Depression Pond,,Southeast,"East, Midwest, Southeast",N,N,9305,,,Herbaceous Wetland,N,N,N,Y,Small patch,153431,138.08
723244,CES203.241,4141,N,1,Southern Atlantic Coastal Plain Dry and Dry-Mesic Oak Forest,,Southeast,"East, Southeast",N,Y,4141,1335,2335,Forest and Woodland,N,N,Y,N,Large patch,13938447,12544.6
723213,CES203.273,7139,N,1,Southern Atlantic Coastal Plain Dune and Maritime Grassland,,Southeast,Southeast,N,Y,7139,1426,2426,Herbaceous,N,N,Y,Y,Large patch,156587,140.92
723067,CES203.535,3181,N,1,Southern Atlantic Coastal Plain Florida Beach,,Southeast,Southeast,N,N,3181,,,Barren,N,Y,Y,Y,Linear,46738,42.06
723140,CES203.376,9413,N,1,Southern Atlantic Coastal Plain Fresh and Oligohaline Tidal Marsh,,Southeast,Southeast,N,N,9413,,,Herbaceous Wetland,N,N,N,Y,Small patch,765105,688.59
754563,CES203.066,9313,N,1,Southern Atlantic Coastal Plain Large River Floodplain Forest,,Southeast,Southeast,N,N,9313,,,Woody Wetland,N,N,N,Y,Linear,,
723065,CES203.537,4325,N,1,Southern Atlantic Coastal Plain Maritime Forest,,Southeast,Southeast,N,Y,4325,1382,2382,Forest and Woodland,N,N,Y,N,Large patch,1579374,1421.43
723243,CES203.242,4150,N,1,Southern Atlantic Coastal Plain Mesic Hardwood Forest,,Southeast,"East, Southeast",N,Y,4150,1343,2343,Forest and Woodland,N,N,Y,N,Large patch,5986519,5387.86
723187,CES203.304,9310,N,1,Southern Atlantic Coastal Plain Nonriverine Swamp and Wet Hardwood Forest,,Southeast,"East, Southeast",N,Y,9310,1501,2501,Woody Wetland,N,N,N,Y,Large patch,5660382,5094.34
723216,CES203.270,9236,N,1,Southern Atlantic Coastal Plain Salt and Brackish Tidal Marsh,,Southeast,Southeast,N,N,9236,,,Herbaceous Wetland,N,N,N,Y,Matrix,3665911,3299.31
723133,CES203.383,3150,N,1,Southern Atlantic Coastal Plain Sea Island Beach,,Southeast,Southeast,N,N,3150,,,Barren,N,Y,Y,N,Linear,70218,63.19
723245,CES203.240,9194,N,1,Southern Atlantic Coastal Plain Tidal Wooded Swamp,,Southeast,"East, Southeast",N,N,9194,,,Woody Wetland,N,N,N,Y,Large patch,292694,263.42
723066,CES203.536,9119,N,1,Southern Atlantic Coastal Plain Wet Pine Savanna and Flatwoods,,Southeast,Southeast,N,Y,9119,1450,2450,Woody Wetland,N,N,N,Y,Matrix,875419,787.87
723089,CES203.497,5319,N,1,Southern Atlantic Coastal Plain Xeric River Dune,,Southeast,Southeast,N,Y,5319,1388,2388,Barren,N,Y,Y,N,Large patch,236020,212.41
795468,CES203.068,9355,N,3,Southern Atlantic White-cedar Peatland Forest,,Southeast,"East, Southeast",N,Y,9355,1520,2520,Woody Wetland,N,N,N,Y,Large patch,,
722777,CES206.904,3168,N,1,Southern California Coast Ranges Cliff and Canyon,,West,"Latin America, West",N,N,3168,,,Barren,N,Y,Y,N,Large patch,307212,276.49
722748,CES206.933,5269,N,1,Southern California Coastal Scrub,,West,"Latin America, West",Y,N,5269,1092,2092,Shrubland,N,N,Y,N,Large patch,8486957,7638.26
722751,CES206.930,5316,N,1,Southern California Dry-Mesic Chaparral,,West,"Latin America, West",Y,N,5316,1110,2110,Shrubland,N,N,Y,N,Large patch,11411824,10270.64
722743,CES206.938,5407,N,1,Southern California Oak Woodland and Savanna,,West,"Latin America, West",Y,N,5407,1118,2118,Steppe/Savanna,N,N,Y,N,Large patch,1836298,1652.66
723108,CES203.478,7143,N,1,Southern Coastal Plain Blackland Prairie and Woodland,,Southeast,Southeast,N,Y,7143,1430,2430,Herbaceous,N,N,Y,N,Large patch,156701,141.03
723093,CES203.493,9340,N,1,Southern Coastal Plain Blackwater River Floodplain Forest,,Southeast,Southeast,N,N,9340,,,Woody Wetland,N,N,N,Y,Linear,14608358,13147.52
723044,CES203.560,4136,N,1,Southern Coastal Plain Dry Upland Hardwood Forest,,Southeast,Southeast,N,Y,4136,1330,2330,Forest and Woodland,N,N,Y,N,Large patch,1001928,901.73
723251,CES203.078,9404,N,1,Southern Coastal Plain Herbaceous Seep and Bog,,Southeast,Southeast,N,Y,9404,1515,2515,Herbaceous Wetland,N,N,N,Y,Small patch,41986,37.78
723087,CES203.501,9192,N,1,Southern Coastal Plain Hydric Hammock,,Southeast,Southeast,N,N,9192,,,Woody Wetland,N,N,N,Y,Linear,7930228,7137.2
723086,CES203.502,4134,N,1,Southern Coastal Plain Limestone Forest,,Southeast,Southeast,N,Y,4134,1328,2328,Forest and Woodland,N,N,Y,N,Large patch,629109,566.19
723110,CES203.476,4260,N,1,Southern Coastal Plain Mesic Slope Forest,,Southeast,Southeast,N,Y,4260,1357,2357,Forest and Woodland,N,N,Y,N,Large patch,5005919,4505.32
723132,CES203.384,9323,N,1,Southern Coastal Plain Nonriverine Basin Swamp,,Southeast,Southeast,N,N,9323,,,Woody Wetland,N,N,N,Y,Large patch,7893359,7104.02
723234,CES203.251,9129,N,1,Southern Coastal Plain Nonriverine Cypress Dome,,Southeast,Southeast,N,Y,9129,1460,2460,Woody Wetland,N,N,N,Y,Small patch,5714200,5142.78
723092,CES203.494,4275,N,1,Southern Coastal Plain Oak Dome and Hammock,,Southeast,Southeast,N,N,4275,,,Forest and Woodland,N,N,Y,N,Small patch,1637074,1473.36
723083,CES203.505,9130,N,1,Southern Coastal Plain Seepage Swamp and Baygall,,Southeast,Southeast,N,Y,9130,1461,2461,Woody Wetland,N,N,N,Y,Large patch,867881,781.09
723091,CES203.495,3184,N,1,Southern Coastal Plain Sinkhole,,Southeast,Southeast,N,N,3184,,,Barren,N,Y,Y,Y,Small patch,,
723211,CES203.275,9258,N,1,Southern Coastal Plain Spring-run Stream Aquatic Vegetation,,Southeast,Southeast,N,N,9258,,,Herbaceous Wetland,N,N,N,Y,Linear,,
740063,CES304.793,5270,N,1,Southern Colorado Plateau Sand Shrubland,,West,West,Y,N,5270,1093,2093,Shrubland,N,N,Y,N,Large patch,7715403,6943.86
723156,CES202.356,3185,N,1,Southern Interior Calcareous Cliff,,Southeast,"East, Southeast",N,N,3185,,,Barren,N,Y,Y,N,Small patch,2190,1.97
722783,CES202.898,4111,N,1,Southern Interior Low Plateau Dry-Mesic Oak Forest,,Southeast,"Midwest, Southeast",N,Y,4111,1305,2305,Forest and Woodland,N,N,Y,N,Matrix,39432911,35489.61
723155,CES202.357,3163,N,1,Southern Interior Sinkhole Wall,,Southeast,Southeast,N,N,3163,,,Barren,N,Y,Y,N,Small patch,,
723130,CES202.386,3156,N,1,Southern Piedmont Cliff,,Southeast,"East, Southeast",N,N,3156,,,Barren,N,Y,Y,N,Small patch,10044,9.03
723166,CES202.339,4311,N,1,Southern Piedmont Dry Oak-(Pine) Forest and Woodland,,Southeast,"East, Southeast",N,Y,4311,1368,2368,Forest and Woodland,N,N,Y,N,Matrix,64833265,58349.93
722682,CES202.023,,Y,1,Southern Piedmont Dry Oak-Heath Forest,,Southeast,"East, Southeast",,,,,,Forest and Woodland,N,N,Y,N,Matrix,,
723175,CES202.328,5412,N,1,Southern Piedmont Glade and Barrens,,Southeast,"East, Southeast",N,N,5412,,,Steppe/Savanna,N,N,Y,N,Small patch,139,0.12
723174,CES202.329,3175,N,1,Southern Piedmont Granite Flatrock and Outcrop,,Southeast,"East, Southeast",N,N,3175,,,Barren,N,Y,Y,Y,Small patch,27604,24.84
723177,CES202.324,9324,N,1,Southern Piedmont Large Floodplain Forest,,Southeast,"East, Southeast",N,N,9324,,,Woody Wetland,N,N,N,Y,Linear,247794,223.01
723165,CES202.342,4122,N,1,Southern Piedmont Mesic Forest,,Southeast,"East, Southeast",N,Y,4122,1316,2316,Forest and Woodland,N,N,Y,N,Large patch,8333241,7499.91
723051,CES202.552,4125,Y,1,Southern Piedmont Northern Triassic Basin Dry Forest,,Southeast,"East, Southeast",N,Y,4125,1319,2319,Forest and Woodland,N,N,Y,N,Large patch,,
723178,CES202.323,9312,N,1,Southern Piedmont Small Floodplain and Riparian Forest,,Southeast,"East, Southeast",N,N,9312,,,Woody Wetland,N,N,N,Y,Linear,5171425,4654.28
723128,CES202.457,4319,N,1,Southern Ridge and Valley / Cumberland Dry Calcareous Forest,,Southeast,"East, Southeast",N,Y,4319,1376,2376,Forest and Woodland,N,N,Y,N,"Large patch, Matrix",22908440,20617.59
722681,CES202.024,5464,N,1,Southern Ridge and Valley Calcareous Glade and Woodland,,Southeast,"East, Southeast",N,N,5464,,,Steppe/Savanna,N,N,Y,N,Small patch,,
723129,CES202.453,7132,N,1,Southern Ridge and Valley Patch Prairie,,Southeast,Southeast,N,Y,7132,1419,2419,Herbaceous,N,N,Y,N,Small patch,,
836308,CES202.458,9440,N,1,Southern Ridge and Valley Seepage Fen,,Southeast,Southeast,N,N,9440,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
722850,CES306.823,4238,N,1,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,,West,West,Y,N,4238,1051,2051,Forest and Woodland,N,N,Y,N,Matrix,11509195,10358.27
722839,CES306.834,5408,N,1,Southern Rocky Mountain Juniper Woodland and Savanna,,West,"Midwest, Southeast, West",Y,N,5408,1119,2119,Steppe/Savanna,N,N,Y,N,Large patch,12862538,11576.28
722848,CES306.825,4239,N,1,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,,West,"Midwest, West",Y,N,4239,1052,2052,Forest and Woodland,N,N,Y,N,Large patch,8576354,7718.71
722849,CES306.824,7119,N,1,Southern Rocky Mountain Montane-Subalpine Grassland,,West,"Midwest, Southeast, West",Y,N,7119,1146,2146,Herbaceous,N,N,Y,N,Large patch,12176279,10958.65
723255,CES306.835,4246,N,1,Southern Rocky Mountain Pinyon-Juniper Woodland,,West,"Southeast, West",Y,N,4246,1059,2059,Forest and Woodland,N,N,Y,N,Matrix,16663622,14997.25
797989,CES306.649,5406,N,1,Southern Rocky Mountain Ponderosa Pine Savanna,,West,"Midwest, West",Y,Y,5406,1117,2117,Steppe/Savanna,N,N,Y,N,Large patch,1949129,1754.21
797980,CES306.648,4241,N,1,Southern Rocky Mountain Ponderosa Pine Woodland,,West,"Canada, Midwest, West",Y,Y,4241,1054,2054,Forest and Woodland,N,N,Y,N,Matrix,54025225,48622.7
723210,CES411.276,3151,N,1,Southwest Florida Beach,,Southeast,Southeast,N,N,3151,,,Barren,N,Y,Y,N,Small patch,6021,5.41
723148,CES411.368,4142,N,1,Southwest Florida Coastal Strand and Maritime Hammock,,Southeast,Southeast,N,Y,4142,1336,2336,Forest and Woodland,N,N,Y,N,Linear,13984,12.58
723063,CES203.539,7144,N,1,Southwest Florida Dune and Coastal Grassland,,Southeast,Southeast,N,Y,7144,1431,2431,Herbaceous,N,N,Y,N,Large patch,45720,41.14
723062,CES203.540,9347,N,1,Southwest Florida Perched Barriers Tidal Swamp and Lagoon,,Southeast,Southeast,N,N,9347,,,Woody Wetland,N,N,N,Y,Large patch,,
723212,CES203.274,9224,N,1,Southwest Florida Seagrass Bed,,Southeast,Southeast,N,N,9224,,,Herbaceous Wetland,N,N,N,Y,Large patch,,
722994,CES303.664,3176,N,1,Southwestern Great Plains Canyon,,Midwest,"Midwest, Southeast, West",N,N,3176,,,Barren,N,Y,Y,N,"Small patch, Large patch",762438,686.19
722719,CES301.986,5323,N,1,Tamaulipan Calcareous Thornscrub,,Southeast,"Latin America, Southeast",N,Y,5323,1392,2392,Shrubland,N,N,Y,N,Large patch,10617844,9556.05
722716,CES301.989,9410,N,1,Tamaulipan Caliche Grassland,,Southeast,"Latin America, Southeast",N,N,9410,,,Herbaceous,N,N,Y,Y,Small patch,18071,16.26
722718,CES301.987,7153,N,1,Tamaulipan Clay Grassland,,Southeast,"Latin America, Southeast",N,Y,7153,1440,2440,Herbaceous,N,N,Y,N,Small patch,3,2.70E-03
868810,CES301.197,9392,N,1,Tamaulipan Closed Depression Wetland,,Southeast,"Latin America, Southeast",N,N,9392,,,Woody Wetland,N,N,N,Y,Small patch,,
722715,CES301.990,9136,N,1,Tamaulipan Floodplain,Planicie de Inundación de Tamaulipas,Southeast,"Latin America, Southeast",N,Y,9136,1467,2467,Woody Wetland,N,N,N,Y,Linear,2845581,2561.02
723124,CES301.462,7152,N,1,Tamaulipan Loma Shrubland and Grassland,,Southeast,Southeast,N,Y,7152,1439,2439,Shrubland,N,N,Y,N,Large patch,106281,95.65
722721,CES301.984,5322,N,1,Tamaulipan Mesquite Upland Scrub,,Southeast,"Latin America, Southeast",N,Y,5322,1391,2391,Shrubland,N,N,Y,N,Matrix,7390,6.65
722722,CES301.983,5321,N,1,Tamaulipan Mixed Deciduous Thornscrub,,Southeast,"Latin America, Southeast",N,Y,5321,1390,2390,Shrubland,N,N,Y,N,Matrix,21458685,19312.81
722714,CES301.991,9152,N,1,Tamaulipan Palm Grove Riparian Forest,Bosque Ripario de Palma de Tamaulipas,Southeast,"Latin America, Southeast",N,N,9152,,,Woody Wetland,N,N,N,Y,Linear,751,0.67
722713,CES301.992,9158,N,1,Tamaulipan Ramadero,,Southeast,"Latin America, Southeast",N,N,9158,,,Woody Wetland,N,N,N,Y,Linear,2726228,2453.6
784940,CES301.632,9145,N,2,Tamaulipan Riparian Systems,,Southeast,"Latin America, Southeast",N,Y,9145,1476,2476,Woody Wetland,N,N,N,Y,Linear,,
859602,CES301.717,9442,N,1,Tamaulipan Saline Lake,Vegetación de los Salares Inundables de Tamaulipas,Southeast,"Latin America, Southeast",N,N,9442,,,Herbaceous Wetland,N,Y,N,Y,Small patch,58188,52.36
859564,CES301.711,9393,N,1,Tamaulipan Saline Thornscrub,,Southeast,"Latin America, Southeast",N,N,9393,,,Shrubland,N,N,Y,Y,Small patch,1487082,1338.37
722720,CES301.985,7151,N,1,Tamaulipan Savanna Grassland,,Southeast,"Latin America, Southeast",N,Y,7151,1438,2438,Herbaceous,N,N,Y,N,Large patch,18592379,16733.14
722717,CES301.988,7154,Y,1,Tamaulipan Tallgrass Grassland,,Southeast,"Latin America, Southeast",N,Y,7154,1441,2441,Herbaceous,N,N,Y,N,Small patch,,
722708,CES200.997,,Y,1,Temperate Pacific Brackish Marsh,,West,"Canada, West",,,,,,Herbaceous Wetland,N,N,N,Y,Linear,,
722799,CES200.876,9219,N,1,Temperate Pacific Freshwater Aquatic Bed,,West,"Canada, West",Y,N,9219,1664,2664,Herbaceous Wetland,N,N,N,Y,Small patch,2725,2.45
722798,CES200.877,9260,N,1,Temperate Pacific Freshwater Emergent Marsh,,West,"Canada, West",Y,N,9260,1662,2662,Herbaceous Wetland,N,N,N,Y,Small patch,868456,781.61
722797,CES200.878,3122,N,1,Temperate Pacific Freshwater Mudflat,,West,West,N,N,3122,,,Barren,N,Y,N,Y,Small patch,5257,4.73
722796,CES204.879,3116,N,1,Temperate Pacific Intertidal Flat,,West,"Canada, West",Y,N,3116,1669,2669,Barren,N,Y,N,Y,Linear,400283,360.25
722707,CES200.998,9265,N,1,Temperate Pacific Subalpine-Montane Wet Meadow,,West,"Canada, West",N,N,9265,,,Herbaceous Wetland,N,N,N,Y,Small patch,498743,448.86
768145,CES200.091,9281,N,1,Temperate Pacific Tidal Salt and Brackish Marsh,,West,"Canada, Latin America, West",Y,N,9281,1668,2668,Herbaceous Wetland,N,N,N,Y,Small patch,837255,753.52
722975,CES205.684,7135,N,1,Texas Blackland Tallgrass Prairie,,Southeast,Southeast,N,Y,7135,1422,2422,Herbaceous,N,N,Y,N,Large patch,19116759,17205.08
723123,CES203.463,3192,N,1,Texas Coast Beach,,Southeast,"Latin America, Southeast",N,N,3192,,,Barren,N,N,Y,Y,Linear,55274,49.74
723121,CES203.465,7150,N,1,Texas Coast Dune and Coastal Grassland,,Southeast,Southeast,N,Y,7150,1437,2437,Mixed Upland and Wetland,N,N,Y,Y,Matrix,6677925,6010.13
723114,CES203.472,9243,N,1,Texas Coast Fresh and Oligohaline Tidal Marsh,,Southeast,Southeast,N,N,9243,,,Herbaceous Wetland,N,N,N,Y,Small patch,49300,44.37
723113,CES203.473,9244,N,1,Texas Coast Salt and Brackish Tidal Marsh,,Southeast,Southeast,N,N,9244,,,Herbaceous Wetland,N,N,N,Y,Large patch,1828052,1645.24
723112,CES203.474,9287,N,1,Texas Coastal Bend Seagrass Bed,,Southeast,Southeast,N,N,9287,,,Herbaceous Wetland,N,N,N,Y,Matrix,,
723059,CES203.543,9207,N,1,Texas Saline Coastal Prairie,,Southeast,Southeast,N,Y,9207,1486,2486,Herbaceous Wetland,N,N,Y,Y,Matrix,2829856,2546.87
859571,CES301.720,9443,N,1,Texas Saline Inland Prairie,,Southeast,Southeast,N,N,9443,,,Herbaceous,N,N,Y,Y,Linear,48814,43.93
723052,CES203.550,7147,N,1,Texas-Louisiana Coastal Prairie,,Southeast,Southeast,N,Y,7147,1434,2434,Mixed Upland and Wetland,N,N,Y,Y,Matrix,14262726,12836.45
723061,CES203.541,9208,N,1,Texas-Louisiana Coastal Prairie Pondshore,,Southeast,Southeast,N,Y,9208,1487,2487,Herbaceous Wetland,N,N,N,Y,Large patch,817699,735.92
723060,CES203.542,9348,Y,1,Texas-Louisiana Coastal Prairie Slough,,Southeast,Southeast,N,N,9348,,,Herbaceous Wetland,N,N,N,Y,Linear,,
723078,CES203.511,9277,N,1,Texas-Louisiana Fresh-Oligohaline Subtidal Aquatic Vegetation,,Southeast,Southeast,N,N,9277,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
723057,CES203.545,9401,N,1,Upper Texas Coast Seagrass Bed,,Southeast,Southeast,N,N,9401,,,Herbaceous Wetland,N,N,N,Y,Large patch,,
722695,CES302.010,10602,N,1,Viscaino Basaltic Upland Agave-Boojum Desert Scrub,,West,"Latin America, West",N,N,10602,,,Shrubland,N,N,Y,N,Matrix,,
723152,CES203.364,5419,N,1,West Gulf Coastal Plain Catahoula Barrens,,Southeast,Southeast,N,Y,5419,1403,2403,Steppe/Savanna,N,N,Y,N,Large patch,42233,38
723120,CES203.466,4145,N,1,West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland,,Southeast,Southeast,N,Y,4145,1339,2339,Forest and Woodland,N,N,Y,N,Large patch,218752,196.87
723055,CES203.547,9349,N,1,West Gulf Coastal Plain Flatwoods Pond,,Southeast,Southeast,N,N,9349,,,Herbaceous Wetland,N,N,N,Y,Small patch,85980,77.38
723247,CES203.194,9298,N,1,West Gulf Coastal Plain Herbaceous Seep and Bog,,Southeast,Southeast,N,N,9298,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
723098,CES203.488,9197,N,1,West Gulf Coastal Plain Large River Floodplain Forest,,Southeast,"Midwest, Southeast",N,N,9197,,,Woody Wetland,N,N,N,Y,Linear,6783214,6104.89
723207,CES203.280,4129,N,1,West Gulf Coastal Plain Mesic Hardwood Forest,,Southeast,Southeast,N,Y,4129,1323,2323,Forest and Woodland,N,N,Y,N,Large patch,10754289,9678.86
723127,CES203.459,9314,N,1,West Gulf Coastal Plain Near-Coast Large River Swamp,,Southeast,Southeast,N,N,9314,,,Woody Wetland,N,N,N,Y,Large patch,124168,111.75
723145,CES203.371,5421,N,1,West Gulf Coastal Plain Nepheline Syenite Glade,,Southeast,Southeast,N,Y,5421,1405,2405,Steppe/Savanna,N,N,Y,N,Small patch,592,0.53
723054,CES203.548,9350,N,1,West Gulf Coastal Plain Nonriverine Wet Hardwood-Pine Flatwoods,,Southeast,"Midwest, Southeast",N,Y,9350,1506,2506,Woody Wetland,N,N,N,Y,Large patch,668274,601.44
723056,CES203.546,,Y,1,West Gulf Coastal Plain Northern Calcareous Prairie,,Southeast,Southeast,,,,,,Herbaceous,N,N,Y,N,Large patch,,
723139,CES203.377,7141,N,1,West Gulf Coastal Plain Northern Calcareous Prairie,,Southeast,Southeast,N,Y,7141,1428,2428,Herbaceous,N,N,Y,N,Large patch,92006,82.8
723208,CES203.278,9127,N,1,West Gulf Coastal Plain Pine-Hardwood Flatwoods,,Southeast,"Midwest, Southeast",N,Y,9127,1458,2458,Mixed Upland and Wetland,N,N,Y,Y,Large patch,748840,673.95
723138,CES203.378,4314,N,1,West Gulf Coastal Plain Pine-Hardwood Forest,,Southeast,Southeast,N,Y,4314,1371,2371,Forest and Woodland,N,N,Y,N,Matrix,52137465,46923.71
723254,CES203.056,4321,N,1,West Gulf Coastal Plain Sandhill Oak and Shortleaf Pine Forest and Woodland,,Southeast,Southeast,N,Y,4321,1378,2378,Forest and Woodland,N,N,Y,N,Large patch,434426,390.98
723144,CES203.372,9131,N,1,West Gulf Coastal Plain Seepage Swamp and Baygall,,Southeast,"Midwest, Southeast",N,Y,9131,1462,2462,Woody Wetland,N,N,N,Y,Large patch,19620,17.65
723099,CES203.487,9196,N,1,West Gulf Coastal Plain Small Stream and River Forest,,Southeast,"Midwest, Southeast",N,N,9196,,,Woody Wetland,N,N,N,Y,Linear,14932057,13438.85
723137,CES203.379,7142,N,1,West Gulf Coastal Plain Southern Calcareous Prairie,,Southeast,Southeast,N,Y,7142,1429,2429,Herbaceous,N,N,Y,Y,Small patch,2340556,2106.5
802841,CES203.891,4283,N,1,West Gulf Coastal Plain Stream Terrace Sandyland Longleaf Pine Woodland,,Southeast,Southeast,N,Y,4283,1521,2521,Forest and Woodland,N,N,Y,N,Large patch,42743,38.46
723196,CES203.293,4251,N,1,West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland,,Southeast,Southeast,N,Y,4251,1348,2348,Forest and Woodland,N,N,Y,N,Matrix,1752389,1577.15
723209,CES203.277,5420,N,1,West Gulf Coastal Plain Weches Glade,,Southeast,Southeast,N,Y,5420,1404,2404,Steppe/Savanna,N,N,Y,N,Small patch,37827,34.04
723249,CES203.191,9120,N,1,West Gulf Coastal Plain Wet Longleaf Pine Savanna and Flatwoods,,Southeast,Southeast,N,Y,9120,1451,2451,Woody Wetland,N,N,N,Y,Matrix,6020935,5418.84
837912,CES105.514,4408,N,1,Western Canadian Boreal [Dry] Lodgepole Pine Forest,,West,"Canada, West",N,N,4408,,,Forest and Woodland,N,N,Y,N,"Matrix, Large patch",,
837923,CES103.517,9395,N,1,Western Canadian Boreal Aspen Parkland,,West,"Canada, West",N,N,9395,,,Mixed Upland and Wetland,N,N,Y,Y,Large patch,,
722874,CES103.799,9169,N,1,Western Canadian Boreal Black Spruce Bog and Dwarf-tree Peatland,,West,"Canada, West",N,N,9169,,,Woody Wetland,N,N,N,Y,Small patch,,
722811,CES103.864,7160,N,1,Western Canadian Boreal Dry Grassland and Bluff,,West,"Canada, West",N,N,7160,,,Herbaceous,N,N,Y,N,Small patch,,
837922,CES105.515,4409,N,1,Western Canadian Boreal Mesic Black Spruce-Lodgepole Pine Forest,,West,"Canada, West",N,N,4409,,,Forest and Woodland,N,N,Y,N,"Matrix, Large patch",,
837917,CES105.510,4340,N,1,Western Canadian Boreal Mesic Mixed Conifer-Hardwood Forest,,West,"Canada, West",N,N,4340,,,Forest and Woodland,N,N,Y,N,"Matrix, Large patch",,
837952,CES103.523,9396,N,1,Western Canadian Boreal Mixed Hardwood-Conifer Swamp and Floodplain,,West,"Canada, West",N,N,9396,,,Woody Wetland,N,N,N,Y,"Small patch, Linear",,
